id,timestamp,sender,reply_to,content
9166,24.08.2023 18:32:54,Āgenskalna klīnika,,"Cilvēkam kaitējošs uzturs.Dr. Edgara Medņa saruna ar dziednieci Diānu Audru. Baltie milti, sāls un cukurs, maize ar raugu un daudzi citi lielveikalos atrodami produkti nebūt nevairo mūsu veselību. Šodien ļoti izplatīts ir cilvēkam kaitējošs uzturs, neatbilstoši produktu nosaukumi un sastāvdaļas. Kā no tā izvairīties un saglabāt veselību?Diāna Audra: Ja mēs esam paēduši un mums nāk miegs – tad mēs esam nepareizi ēduši.Mūsu kanāli:      Lai turpinātu filmēšanu, ir būtisks Tavs atbalsts.Konts:LV58HABA0551010325787  Vineta Lipšāne. Mērķis: filmēšanas izdevumiem. Raidījuma veidošanā piedalījās: Edgars Mednis,  Vineta Tomsone Lipšāne, Alvis Bērziņš, Ilze Pole"
9167,24.08.2023 19:12:51,User,9166.0,🙏🏼
9168,25.08.2023 01:21:08,User,9166.0,"Ak, dieniņās! Es reti komentēju, bet tantuks vietām nu gan, kā saka, laiž🙈🫢 Es godīgi, nespēju iedomāties, kā es apēdu vienu gurķi un kā es pēc tam savu omīti aprūpēju, izcilāju, izgrozu utt, kā es pēc tam aizeju uz darbu, ar bērniem strādāju, skrienu, dauzos, spēlējos, opņā, punķi noslaucīt un tad mājās atkal omīte, un varbūt vajdzētu arī grīdu uzslaucīt vai izsūkt, utt, utt.  Vai ar vienu apēstu kartupeli. Vai ar kàli , vai salātlapām.  Kà es to visu spētu?  Man vajadzīgas tiešām cilvēciskas kārtīgas porcijas, aktīvs cilvēks nav spējīgs vilkt dienu un pienàkumus ar vienu gurķi vēderā. 🤪🙈 Un nemaz es arī neēdu gaļu- max. 2x nedēļā šobrīd biologiski audzētu vistu un arī bioloģiskās olas.  Ir vilkme atteikties no gaļas, bet šobrīd jūtu, ka es vēl to nevaru atļauties, man nebūs spēka.  Viss pārējais ir dārzeņi, rudzu maize, taukvielas, pàkšaugi utt.  Bet tās ir tiešām kārtīgas porcijas, kas man ir nepieciešamas enerģijai.  Paldies par uzmanību, drusku sasmējos😅"
9169,25.08.2023 18:27:48,User,9166.0,"Tiku līdz ""folijā ietīt"". Labu apetīti..nedaudz alumīnija tikai uzlabos garšu. Sekojot senču piemēram, iešu ar harpūnu pa tuvējo dīķi pabakstīties. Vakariņām."
9171,26.08.2023 11:42:52,User,,
9172,28.08.2023 20:11:56,User,9166.0,"Lūdzu nelieciet sāli vienā maisā ar cukuru un miltiem! Sāls ir minerālu avots. Elektrolīts. Cilvēkam vajag sāli. Esmu gaļēdāja un nepiekritīšu, ka cilvēkam pietiek ar gurķi vai brokoli. Neēdu trīs vai četras reizes dienā, bet vienu vai divas. Olas, zivis, gaļa, dārzeņi no sava dārza. Ēdu sezonāli. Miltu izstrādājumi manis pēc var nebūt. Man pietiek ar griķiem retu reizi. Ja ir pieejams īsts piens un tā produkti, neatsakos, bet neaizraujos. Mūsu senči neēda tikai kāļi vai kartupeli. Bija gaļa, zivis, olas, skabēti dārzeņi.Piekrītu tam, ka mūsu uzturs ir nepamatoti pārbagāts. Ne vienmēr liela dažādība ir ieguvums. Man no mana ēdiena miegs nenāk. Tikai enerģijas pieplūdums."
9173,29.08.2023 11:37:34,User,,
9174,29.08.2023 17:00:32,User,9166.0,"Ēdiens vispār ir ļoti individuāla lieta... cits jautājums ir tas, ka mūsdienu cilvekam ir sačakarēta sāta sajūta. Bieži vien prāts diktē ko est nevis ķermeņa vajadzības."
9176,31.08.2023 21:16:02,User,,"Jūs nevarat negribēt!jebCilvēks un valsts. Kas lielāks?Sena teika vēstī, ka cilvēki organizēja savu valsti, lai viņiem būtu labāk, pārticīgāk un drošāk dzīvot. Mūsdienu Latvijā šis veidojums ir zaudējis savu sākotnēji labo nozīmi, jo nonācis kriminālu un amorālu cilvēku rokās. Aiz inerces cilvēki turpina ticēt, ka LR ir valsts, lai gan šai organizācijai nav nevienas neatkarīgas valsts pazīmes.Nav savas valūtas, nav savas armijas (tā vietā Latvija pilna ar bruņotiem svešzemju algotņiem), nav robežu, nav savas valdības, nav sava parlamenta (kurš pārstāvētu tautu), nav pašpietiekamas pārtikas ražošanas, nemaz nerunājot par visu pārējo. Labi, neturpināšu, jo šis viss ir skaidrs. Pastāstīšu savus piedzīvojumus, kārtojot pasi PMLP. Tātad - priekšvēsture.Man bija jākārto jauna pase. PMLP darbinieces paskaidro, ka jaunu pasi var dabūt tikai komplektā ar eID. Es nepiekrītu, jo man vajag tikai pasi. Viņas paskaidro, ka var dabūt tikai eID, bet tikai pasi - nevar. Pase - komplektā ar eID. Bet man pasi vajag, un es samaksāju par abiem dokumentiem. Ar domu, ka paņemšu tikai to, ko man vajag, un neņemšu to, ko man nevajag.Šodien eju pasi izņemt. Nedod, kamēr neesmu parakstījies par ABU dokumentu saņemšanu. Parakstos un nodomāju - cik labi, ka esmu tālredzīgi paņēmis līdzi šķēres. Saņemu pasi, noglabāju kabatā. Pajautāju ierēdnei, vai es varu avansā apmaksāt sodu par personu apliecinoša dokumenta bojāšanu un informēju, ka, tiklīdz man ""uzbāzīs"" to karti, es to sabojāšu un līdzi neņemšu. Viņa saka, ka avansā nevar, jo vajagot lēmumu par soda piemērošanu. Es sagriežu karti, un man uzraksta lēmumu par piespriesto sodu 10 eur apmērā. Nopriecājos, ka tik maz, un nekavējoties samaksāju. Šeit plusiņš darbiniecei- visu sirdsapziņu, siltajā ierēdņa krēslā sēdēdama, vēl nav apēdusi. Biju gatavs maksāt arī lielāku.Atcerieties, draugi - par principiem VIENMĒR ir jāmaksā! Dažreiz ar naudu, dažreiz - ar vientulību, dažreiz - pat ar dzīvību. Bet, ja par principiem nav jāmaksā, tad tie nav nekādi principi...Kādā no iepriekšējām vizītēm PMLP, iestādes darbiniece vienā teikumā izvilka visu situācijas esenci, proti, uz manu visnotaļ dabisko paskaidrojumu, ka ""es negribu to ID"", atbildēja: ""JŪS NEVARAT NEGRIBĒT""!Bet man šajā jautājumā ir citas domas. Es esmu CILVĒKS! Un tikai es pats varu lemt, ko man gribēt, un ko - nē. Un nekāda sīku politisko šuneļu, prostitūtu, blēžu un viņu sulaiņu banda ar gaili priekšgalā man nevar norādīt, ko man gribēt, un ko - nē. P.S.Diemžēl, pilnās tālruņa atmiņas dēļ neizdevās nofilmēt pilnu sarunu, bet, ceru, ka pievienotie fragmenti kopā ar šo paskaidrojumu dos lasītājam diezgan pilnīgu priekšstatu par situāciju un tās iznākumu."
9181,31.08.2023 21:34:37,User,,Pasaules Veselības Organizācijas (privāta organizācija) instrukcijas kā uzspiest cilvēkiem piedalīties medicīniskā eksperimentā. Šāda instruktāža notiek visā Latvijā. Tiek plānota nākamā plāndēmija. Šoreiz paredzētas vairāk blaknes un vairāk nāves no vakcīnas.Iepazīsties ar materiālu un dalies!aitanāzija
9182,31.08.2023 21:53:16,User,,"‼️UZMANĪBU: ĀRSTIEM JAUNA PROPAGANDA! 💥Prezentācija manā Telegram postā uzreiz pēc šī video, spied šeit:"
9183,31.08.2023 22:25:39,User,9176.0,🤭💪👏
9184,31.08.2023 22:34:02,User,9151.0,"jeb paši pūta, paši dega.... protams..."
9185,31.08.2023 22:45:32,User,9176.0,... un tā mums visiem vajadzētu darīt ...
9187,31.08.2023 22:56:22,User,,‼️ĢIEMENES ĀRSTI JAU SĀK ATKAL ZVANĪTIES UN UZSPIEST VAKCĪNAS!
9188,31.08.2023 23:02:03,User,9176.0,Es ietinu follijā un noliku stūrī. Pagaidām neplānoju izmantot.
9189,31.08.2023 23:25:42,User,9176.0,"Gadu atpakaļ tāda pati situācija. Jau pirmajā vizītē paziņoju, lai netērē laiku uz manas ID kartes gatavošanu, jo es viņu nepieņemu. Bet samaksāju par abiem. Tikai es, ejot pēc pases parakstījos TIKAI par pases saņemšanu un atkārtoju darbiniecei, ka es no kartes atsakos, tādēļ arī neparakstijos par ID kartes saņemšanu. Nepaņēmu. Viņa paziņoja, ka 2 gadus glabās un tad tiks iznīcināta."
9190,31.08.2023 23:34:24,User,9176.0,Kāpēc tāda ņemšanās ar id karti? Ar ko tā tik ļoti atšķiras no pases?
9191,01.09.2023 05:55:58,User,9190.0,"ID domāta mūsu kontrolei.Pie ID paredzēts piesaistīt visus mūsu datus-med.,finansu utt."
9192,01.09.2023 06:54:15,User,9190.0,Vienā vārdā - Dresūra
9193,01.09.2023 08:16:05,User,9176.0,"Notiek pieradināšana. Pirms desmit gadiem ID karte bija brīvprātīga, tagad jau obligāta un vēl pēc desmit jau paliks tikai ID. Galvenā atšķirība - ID būs digitāls un, katru reizi to uzrādot, valsts to redzēs. Pasi var uzrādīt bez paliekoša digitāla vai jebkāda ieraksta. Tas pats, kas ar naudu. Skaidra nauda padara pirkumu anonīmu, bet digitālo maksājumu, visās detaļās, redz trešā puse. Ja redz, tad varēs arī kontrolēt."
9194,01.09.2023 11:27:33,User,9191.0,Un pie pases nevar datus piesaistīt? Pasē jau sen ir čips iekšā
9195,01.09.2023 11:32:31,User,9194.0,Nu laikam jau nevar...izlasiet Martina komentāru.
9196,01.09.2023 11:49:10,User,9193.0,"Jau sen visi ir pieradināti rādīt dokumentus priekšā pakaļā. Digitalais id tāpēc ir digitālais, lai tam nebūtu ne esošās id ne pases formāta, drīzāk pie tā pieradina pīkstinot telefonus veikalā norēķinoties vai ""gudros pulksteņus"". Esošo pasi arī var noskenēt, tāpat kā esošo id, bet izsekojamos naudas darījumus jau cilvēki paši piekopj sen ar bankas kartēm. Neaizstāvu nekādus sistēmas atribūtus, bet ir jāsaprot kas ir kas, lai uztrauktos vietā nevis nevietā. Cita lieta, kad principa pēc cilvēks negrib sev id karti, tās ir viņa tiesības un kā redzam, to vēl var realizēt"
9197,01.09.2023 12:14:43,User,9196.0,"nezinu, kur jums tos dok. pieprasa... es gadiem savu pasi nevienam neesmu radījusi... ar b. k. maksāju loti reti un bankas aplik. man tel. nav. Vēl jau mums ir izvēle... ceru, ka tā būs vienmēr."
9198,01.09.2023 12:19:45,User,9176.0,un dig. cietums arī būs izvēle. tapat kā ar potēm... nevienu pie sienas nelika.
9199,01.09.2023 12:26:29,User,9197.0,"Nu tik pat sekmīgi tad Jūs nevienam arī nerādītu esošo id karti. Jebkurā gadījumā biometriskie un citi dati ir abiem dokumentiem šobrīd piesaistīti, abi dokumenti ir ""nočipoti"", līdz ar to starpības tajis nav, ja neskaita formu un elektroniskā paraksta iespējas"
9200,01.09.2023 12:28:25,User,9176.0,lai nu tā būtu... āmen
9201,01.09.2023 13:31:15,User,,25.08.2023
9202,01.09.2023 22:32:10,User,9176.0,"Man vasarā vajadzēja sataisīt jaunu pasi. Čiekurkalnā PMLP darbiniece ieteica piereizes sataisīt ID karti, bet es atteicu. Neviens man to neuzspieda taisīt tagad. Savādi tad sanāk, ka katra PLMP nodaļa rīkojas pa savam."
9203,02.09.2023 09:57:44,User,9202.0,tā izskatās
9206,02.09.2023 21:40:45,User,9204.0,
9207,02.09.2023 21:46:20,Edgars Mednis,9206.0,"Pret jūtūba video vajadzētu izturēties ar piesardzību. Jo viņi ļoti cenzē. Ja šis nav nocenzēts, tad uzdodam sev jautājumu: kāpēc?"
9208,02.09.2023 22:15:31,User,9204.0,"1996.gadā izdota grāmata, mrns vakcīnas jau no 90ajiem!"
9211,07.09.2023 11:11:38,User,,2.09.2023
9215,07.09.2023 20:22:55,User,9212.0,"Visu cieņu visiem izturējušajiem ārstiem, sētniekiem, skolotājiem, u.c., u.c., u.c."
9216,07.09.2023 20:33:57,User,9213.0,visu cieņu Novakam. Viņs vienīgais  uzdrīkstējās nostāties pret.  Mans faforits un paraugs citiem sportistiem.
9217,07.09.2023 21:01:31,User,9213.0,Skali vins nostajas pretii. Bet taja pasha laika pa dzimteni braukaa masinaa ar Billija fonda logo un nesa drebes un keponus ar vina logo! Nevienam nerodas jautajumi?Tapat kaa- kapec kadam butu jaciinas lai priecaatos velak? Jadomaa ko dzied kad un kapec!
9218,07.09.2023 21:06:40,User,,
9219,07.09.2023 21:17:55,Edgars Mednis,9217.0,"Parasti jau ir otrādi - sākumā dara, tad priecājas par padarīto. :)) Zinot kaut nedaudz no profesionālā sporta virtuves jautājumi tiešām nerodas. Jo ir pilnīgi vienalga kas viņu sponsorē, bet daudz tādu publisku personāžu nav, kas atļāvās nostāties pret. Tādēļ arī visu cieņu viņam."
9220,07.09.2023 21:39:47,User,9213.0,"Un kur šodien ir Nadals - viņa sīvākais sāncensis, tas kurš nostājās pret Novaku pirms pusotra gada Austrālijā? Iespējams, tieši potēšanās salauzts. Novaks ir mūsdienu redzamākais brīvības karognesējs sportā. Ir pagājuši tikai kādi četri mēneši kopš tādiem kā viņš, vai kā es, vispār atļauts iebraukt ASV - it kā visbrīvākajā pasaules valstī."
9221,07.09.2023 22:06:48,User,9219.0,"Kontrolēta opozīcija, tāpat kaa politikaa, arii sportaa, muuzikaa, starp aktieriem ir taadi"
9222,07.09.2023 22:11:57,User,9220.0,"Vinsh ir nopirkts un par savu dziivi pats vairs nevalda, taa ir iluzija, ja taa domaajat !!!"
9223,08.09.2023 00:49:51,User,9204.0,"Pat zobārstniecības anestēzijas līdzekļos ir iekšā nano tehnoloģiskie mēsli, Bils Gates cīnās lai tas būtu visur gan pārtikā gan medicīnas precēs.... Tikai lauki un tikai naturālā saimniecība, jā grūti un gandrīz neiespējami, bet cita ceļa drīz nebūs..."
9226,08.09.2023 11:45:40,User,9213.0,"kādā drūmā pasaulē dzīvojam... mums šķiet, ka visi ir nopirkti..."
9227,08.09.2023 17:31:33,User,9215.0,❤️
9228,08.09.2023 21:34:39,User,9226.0,"Papeetiet kas un cik vinam maksaa algu, kaadus brendus reklamee. Taa ir druuma realitaate kuru daudziem praats joprojām nespeej pienemt, jo visu muuzhu aiz deguna vazaati"
9229,08.09.2023 21:55:18,Edgars Mednis,9228.0,"katram sava realitāte. Citam drūma, citam gaiša. Atcerieties stāstu par optimistu un pesimistu - par glāzi pa pusei pilnu, jeb pustukšu. Tā ir mūsu katra realitāte. Viss atkarīgs ko Jūs gribat redzēt."
9230,08.09.2023 22:17:44,User,9213.0,"Es runaaju par patiesiibu, bet juus par maldiigu realitaati! Ziniet ieskatiities patiesiibai aciis nekad nenaak par launu, savaadaak jaadziivo iluuziju pasauliitee.Te nav par optimistu vai pesimistu !Ar manu realitaati viss ir kaartiibaa, tam pat nav sakara ar viltus autoritaateem, kas raada un runaa ko taa liek."
9231,09.09.2023 08:41:57,User,9213.0,
9232,09.09.2023 13:37:14,User,9230.0,"Vai ne, tagad ka nekad populari pieslegties kadam karognesejam un gaidiit laimes laaci"
9233,09.09.2023 22:22:10,Edgars Mednis,9232.0,"Tikai nevajag aizmirst, ka mēs katrs sev esam laimes lācis. Bet labs piemērs vienmēr noder."
9234,09.09.2023 22:37:22,Āgenskalna klīnika,,"Interesanta kompilācija par tēmu: augsti efektīvās kovid šprices. Tikko biju Pasaules Veselības organizācijas rīkotajā seminārā par kovidneticīgo pārliecināšanas stratēģijām, kura laikā man bija iespēja parunāt ar Dr. Perevoščikovu un redzēt viņa aprēķinus par šo injekciju efektivitāti. dati bija par vecuma grupu 65+. Tad, kā mēs ar Dr. Žeiguru izrēķinājām, efektivitāte ir 23%. Tas pēc SPKC datiem, kas, iespējams, ir uzlaboti. Tālāk domājiet paši...... Nāk jaunais paveids un atkal ir :tagad tiešām efektīva"" indes deva. Smieklīgi būtu, ja nebūtu tik daudz ticīgo. Kā mums PVO mācīja 2% esot absolūti neticīgo, ar kuriem sarunas nesanākot. tad šie 2% var pasmaidīt par kārtējo ""augsti efektīvo"" indīti.Kopā mēs varam!!!/Dr.E.Mednis/#AgenskalnaKlinika #KopaMesVaram #DziveBezBailem #IzglabDraugu #SargiBernus"
9235,09.09.2023 22:53:43,User,9234.0,"Priecājos, ka esmu starp tiem 2%!"
9236,09.09.2023 23:15:02,User,9234.0,Kapēc Jūs tur vispār piedalījāties?
9237,09.09.2023 23:30:47,Edgars Mednis,9236.0,"Tur bija iespēja uzdot jautājumus, ko arī darījām. Un, protams, jāzina kas notiek otrā nometnē."
9238,09.09.2023 23:34:34,User,9234.0,"Marburgs naaks visos kas sanemusi devas, ieslegs tornus un aidaa...vainos 2% ."
9239,09.09.2023 23:39:35,User,9234.0,"Ipasi smagi tiem kas panema Janadela&Janadela zorti..Ja kadam kada idejas kuras labas domas jadomaa lai shis nenotiktu, ludzu, padalieties...Parejiem klingerites jaieperk..ka minimums.Pieradijums - Burning man apmekletajiem ebolas paziimes, kura savukart neko daudz neatskiras no MaraBurga."
9240,10.09.2023 08:36:21,User,9237.0,Labi un ko viņi plāno darīt jeb kādus ierobežojumus tiem 2%?
9241,10.09.2023 08:39:42,Edgars Mednis,9240.0,Turam acis vaļā un skatāmies. Viss ir atkarīgs no mums pašiem.
9242,10.09.2023 09:50:28,User,9234.0,"kaut kā neticas, ka tikai 2%...bet nu var būt."
9243,10.09.2023 10:01:49,Edgars Mednis,9242.0,"Tie ir pavisam zaudētie viņiem. ::)) 30 % apmēram ir tie, kas ies un darīs to, ko liek un ticēs visam. 30-40% svārstīgie, kas ne jā ne nē. Un tad atlikušie nav pavisam zudušie. Tos vēl varot pārliecināt."
9245,10.09.2023 10:07:10,User,,🤮Мы в Telegram:👉  t.me/nastikatube 🔥  Чат-группа:👉  t.me/nastikagroup 🔥Поделитесь информацией  ↪.
9246,10.09.2023 10:15:59,User,,
9249,10.09.2023 11:21:54,User,9247.0,Lv-iesi pasi sevi nolemusi Ukru liktenim..Baskatbola turniraa neviena cita komanda nebija taa nokarinaata ar zildzeltaniem atributiem kaa museejaa.par lidzjutejiem vispar trukst komentaru
9250,10.09.2023 11:27:59,User,9247.0,"Japānas liktenis tika izlemts jau sen. Neticami, bet tur digitala identifikacija un izsekosana ik uz sola, skaidras naudas aizliegums pasiem japaniem, ne turistiem, bija jau 2013 gadaa."
9251,10.09.2023 11:28:26,User,9247.0,"Redzēt to, kad notiek un turpināt piedāvāt nākamās devas ir noziegums. Mūsdienu t. s. ārsti ir kļuvuši par slepkavām... sorry... savādāk es to nevaru nosaukt."
9252,10.09.2023 11:44:15,User,9247.0,"Ja jau atgriežamies pie Covid, tad laiks runāt par situāciju ar jau radītajām vakcinas blaknēm. Kas bija atbildigs, kas sniedza maldinošu  informāciju tādējādi nodarot kaitējumu sabiedrībai? Daudz info un faktu ir publiskoti!"
9253,10.09.2023 12:00:59,User,9252.0,cilvēki bij brīdināti... vai ta kāds ieklausījās? Atceros - Kristinai Dunecai bij vesels buklets sagatavots 2 valodās... un? cilvēki vairāk ticēja t. s. oficiālajiem avotiem un savām bailēm.
9254,10.09.2023 12:06:02,User,9247.0,"Un visi potetie parakstīja... nav no kā prasīt atbildību... vienīgi no sevis paša.Vienmēr ir jāskatās, kur liek savu parakstu."
9255,10.09.2023 13:30:56,User,9101.0,"Jāsaprot, ka maksāšanas līdzekļiem - skaidrai naudai vai cipariņiem bankas kontā, ir saimnieks, kurš ir radījis šo resursu māksligi, reklamējot to, novērtē produktus un citas cilvēku radītas vērtības, ar šī sava īpašuma (maksāšanas līdzekļa) daļu, nosakot cenu. Jāsaprot arī tas, kas maksāšanas resursa izveidotājs un saimnieks, šo finanšu resursu var rediģēt pēc saviem ieskatiem, palielinot naudas masu, vai samazinot to, tādā veidā radot krīzes situācijas vai ekonomiskus uzplaukumus, reģionos, kas pakļauti manipulācijām......"
9256,10.09.2023 13:39:56,User,9105.0,"Kāda realitātes saprašana kuram ir, tāda arī rīcība."
9257,10.09.2023 14:12:58,Edgars Mednis,9254.0,Tas bija absolūti pareizs un precīzs gājiens no viņu puses. Viņi šobrīd spēlē atklātām kārtīm un uz visu banku.
9258,10.09.2023 14:14:19,Edgars Mednis,9255.0,"jārada savs maksāšanas līdzeklis. pagaidām neesmu dzirdējis par darbojošos sistēmu. labprāt pievienotos, ja tāda būtu"
9259,10.09.2023 14:23:38,User,9257.0,Tieši tā!
9260,10.09.2023 19:46:30,User,9234.0,"Pietika uzmest aci uz Jusu piemineetas sanaksmes izdales materialu medikiem..tur ir skaidri un gaisi uzrakstits vards IETEIKUMI. Tatad saskanaa ar (veselu likumdosanas pantu buketi) visiem kuri tos ieveros ir PERSONIIGAA atbildiiba. Nevis valsts, ministriju vai ministru..bet IKVIENA KATRA medika."
9261,10.09.2023 20:38:57,User,,"Aicinu pievienoties telegram grupā dabiski audzētas pārtikas piekritējus. Grupā plānots ievietot pārdoršanas, pirkšanas, bartera un dāvināšans sludinājumi tikai par produktiem, kas ir audzēt dabiski, bez ķīmiskām vielām, un audzēti tepat Latvijā."
